they produce	Insufficient or unintelligible response
the raising of animals and transportation of meat creates greenhouse gases that are harmful to the environment, and it also requires almost half of the US water supply.	Meat industry produces greenhouse gases and/or uses water - general
eating all that meat makes lots of greenhouse gases which cause the plants atmosphere to hot in heat.	Meat industry produces greenhouse gases and/or uses water - general
THE PRODUCTION OF MEAT IS THE CAUSE OF 1/5 OF THE GREENHOUSE GASES	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising animals and transportation of meat creates a lot of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
greenhouse gases produced.	Meat industry produces greenhouse gases and/or uses water - general
raising and transporting animals creates one fifth of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it increases the production of green house gases.	Meat industry produces greenhouse gases and/or uses water - general
it creates 1/5 of the current earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the raising and transportation of meat creates one-fifth of the world's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates about 1/5 of the earths green house gases	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates more green house gases than cars, trucks, and planes combined and uses a lot of water.	Meat industry produces greenhouse gases and/or uses water - general
they increase greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - general
it is emitting too much greenhouse gas into the air	Meat industry produces greenhouse gases and/or uses water - general
Raising animals and transporting them creates one fifth of the earths greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the production of meat creates almost one-fifth of the earth's greenhouse gasses.	Plagiarism
not everyond should eat meat its not good for everyone not everyone can digest it	Outside of article's scope
raising animals and transporting meat causes one-fifth of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the resources needed to transport and maintain the production are very harmful to the environment.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
It creates one fifth of the Earths greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of the space to free range animals	Because as preposition
it is the cause of one-fifth of the world's greenhouse gas pollution and it requires massive amounts of the nation's water supply to raise animals.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it produces one-fifth of the earths greenhouse gases,	Meat industry produces greenhouse gases and/or uses water - specific numbers
transporting and raising the animals takes up one fifth of greenhouse emissions.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industries contribute up to twenty percent of earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising animals and transporting meat makes one-fifth of the earth’s greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of the emissions produced in the transport of the meat and the quantity of water required to raise livestock.	Because as preposition
they contribute to excess greenhouse gases that cause global warming.	Meat industry produces greenhouse gases and/or uses water - general
it contributes to a large amount of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
raising animals emits a large amount of greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - general
a fifth of the Earth's greenhouse gases and half of the country's water use is spent on raising farm animals for food.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising and transporting meat creates about one-fifth of Earth's greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it contributes to greenhouse gases and uses a great amount of water.	Meat industry produces greenhouse gases and/or uses water - general
transporting them accounts for 1/5 of greenhouse gas emissions.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising animals and transporting meat creates almost 1/4 of the earth’s greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - incorrect numbers or comparison
one fifth of greenhouse gases are emitted transporting neat.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it produces the majority of our greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
of the large amount of methane gas that gets released from livestock being raised.	Because as preposition
raising animals creates a lot of greenhouse gases and uses a lot of water.	Meat industry produces greenhouse gases and/or uses water - general
the amount of greenhouse gases is so high.	Meat industry produces greenhouse gases and/or uses water - general
they produce one fifth of all harmful gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
DOMESTIC	Insufficient or unintelligible response
raising the animals and transporting them is creating almost one-fifth of the earths green house gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it contributes to 1/5 of the total greenhouse gases produced on earth.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they produce one-fifth of the Earth's green house gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
large amounts of water is being used, and the raising and transport of animals is creating lots of greenhouse gas.	Meat industry produces greenhouse gases and/or uses water - general
of the pollution created by raising and transporting animals.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the means used to transport and care for the animals that are used as meat use a lot of resources.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
transporting meat products are producing large amounts of greenhouse gases and raising livestock is using up to half of the water consumption in the US.	Meat industry produces greenhouse gases and/or uses water - general
raising and transporting the cattle takes a lot of water and emits greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
raising animals and transporting the meat comprises about one-fifth of all greeenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
transporting meat takes up 1/5 of our greenhouse gas consumption.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they emit one fifth of the Earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising and transporting animals is responsible for around one-fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of the greenhouse gases being produced by raising and transporting neat.	Because as preposition
producing livestock creates almost one-fifth of the earth's greenhouse gases and uses up almost half of the water in the U.S.	Meat industry produces greenhouse gases and/or uses water - specific numbers
this leads to an increase in greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
production raises greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - general
one-fifth of greenhouse gases are created from raising livestock and transporting meat.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising and transporting the animals account for 1/5 of greenhouse gas emissions.	Meat industry produces greenhouse gases and/or uses water - specific numbers
half of the water used in the U.S goes to raising livestock.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they require a large amount of resources to produce.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
raising meat creates almost 1/5 of the Earth's greenhouse gas.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising meet requires a lot of water and mya also disturb the ecosytem	Meat industry produces greenhouse gases and/or uses water - general
raising and transporting meat produces greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
of the amount of water needed to maintain animals and the greenhouse gases released by the livestock.	Because as preposition
the meat industry is responsible for large amounts of greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - general
the meat industry contributes nearly one-fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
meat creates one-fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising animals causes 1/5 of the earth's greenhouse gases and accounts for nearly half of the water used in the US.	Meat industry produces greenhouse gases and/or uses water - specific numbers
by eating meat we are adding to the greenhouse gasses that are making our home overheat.	Meat industry produces greenhouse gases and/or uses water - general
raising animals and transporting the meat creates almost 1/5 of earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of raising and transporting meat creates almost 1/5th of the Earth's greenhouse gases.	Because as preposition
production increases greenhouse gases to a huge extent.	Meat industry produces greenhouse gases and/or uses water - general
raising animals and transporting meats creates almost 1/5 of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
less animals	Outside of article's scope
the production and transport of meat contributes to about one-fifth of the greenhouse gases of Earth.	Meat industry produces greenhouse gases and/or uses water - specific numbers
cows release large amounts of the greenhouse gas methane.	Meat industry produces greenhouse gases and/or uses water - general
half of water used in the US goes to raising livestock.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising animals and transporting meat creates one-fifths of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
one-fifth of the Earth's greenhouse gasses are produced by raising animals and transporting meat.	Meat industry produces greenhouse gases and/or uses water - specific numbers
our atmosphere cannot compete with the greenhouse gases produced by the meat industry.	Meat industry produces greenhouse gases and/or uses water - general
raising and transporting meat create a lot of greenhouse gases and consume almost half the water used in the U.S.	Meat industry produces greenhouse gases and/or uses water - general
it increases the earth's greenhouses gases	Meat industry produces greenhouse gases and/or uses water - general
raising and transporting meat creates one-fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
we are eating lot of meat	Irrelevant fact from article
raising and transporting animals creates a one fifth of earth's greenhouse gases	Meat industry produces greenhouse gases and/or uses water - specific numbers
of the greenhouse gases produced harvesting meat.	Because as preposition
animal agriculture is a major contributor to global warming.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
raising animals and transporting meat creates about 1/5 of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it contributes to a large amount of earth's greenhouse gases!	Meat industry produces greenhouse gases and/or uses water - general
of greenhouse gases,	Because as preposition
raising animals produce 1/5 of the greenhouse gases	Meat industry produces greenhouse gases and/or uses water - specific numbers
of the greenhouse gases produced in transporting them.	Because as preposition
of the greenhouse gases produced when raising the animals and transporting meat.	Because as preposition
farming produces 20% of the green house gasses produced today.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of the amount of greenhouse gases raising and transporting animals produced.	Because as preposition
raising animals and transporting meat causes one fifth of the world's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising animals and transporting meat create one fifth of the earth's greenhouse gases	Meat industry produces greenhouse gases and/or uses water - specific numbers
they create one-fifth of the earth's greenhouse gases which is really harmful to the environment.	Meat industry produces greenhouse gases and/or uses water - specific numbers
almost half of the water used goes to raising livestock.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the green house gases to transport and the large amount of water used.	Meat industry produces greenhouse gases and/or uses water - general
its wrong.	Outside of article's scope
the transportation of meat is creating 1/5 of the earths greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it's producing greenhouse gasses that are damaging to our planet.	Meat industry produces greenhouse gases and/or uses water - general
supposedly raising livestock contributes nearly one fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they account for 1/5 of the creation & emission of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
1/5 of the greenhouse gases created in the plant are a result of raising animals for meat consumption.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry is responsible for almost one-fifth of the earth’s greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
animals that we eat account for a lot of the greenhouse gases we have.	Meat industry produces greenhouse gases and/or uses water - general
large amounts of resources are required to produce meat, which creates large amounts of greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - general
raising animals creates almost one-fifth of the earth's greenhouse gases.	Plagiarism
transporting these animals makes up one fifth of the earths greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
greenhouse gases are created during the life cycle of animals	Meat industry produces greenhouse gases and/or uses water - general
almost one-fifth of the earth’s greenhouse gases created by the Raising animals and transporting meat.	Meat industry produces greenhouse gases and/or uses water - specific numbers
transporting these animals requires use of lots of greenhouse grasses,	Meat industry produces greenhouse gases and/or uses water - general
it creates 1/5 of the Earth's greenhouse emissions	Meat industry produces greenhouse gases and/or uses water - specific numbers
the cost of raising/transporting these animals contributes to 1/5th of the eath's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of greenhouse gases and water usage.	Because as preposition
the meat industry creates a large amount of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
the meat industry contributes to 1/5 of the greenhouse gasses	Meat industry produces greenhouse gases and/or uses water - specific numbers
large amounts of greenhouse gasses are created during production.	Meat industry produces greenhouse gases and/or uses water - general
transporting animals contributes to greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
all the animals generate about 1/5 of the green house gases compare to automobiles and the amount of raising the livestock uses 50 percent available water.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising and transporting livestock creates mass amounts of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
raising animals and transporting them causes greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
raising and transporting meat generate a lot of green house gas.	Meat industry produces greenhouse gases and/or uses water - general
transporting meat creates almost 1/5th of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they are causing one fifth of the greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising livestock causes around 20 percent of the world's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising animals and transporting meat produces almost 0% of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - incorrect numbers or comparison
it generates 1/5 of the earths green house gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it takes a lot of water to raise animals.	Meat industry produces greenhouse gases and/or uses water - general
raising animals for eating creates almost one-fifth of our greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of the greenhouse gases they produce and almost half of the water in the us goes to livestock.	Meat industry produces greenhouse gases and/or uses water - general
raising animals and transporting meat creates almost one-fifth of the planet's greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
over 1/5 of greenhouse gas emissions come from raising livestock for meat consumption.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising animals and transporting meat create almost one-fifth of the earth's green house gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the raising of animals, production of meat and transporting that meat accounts for 1/5 of all total greenhouse gases, and takes up about 50% of the water usage in the U.S.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates large amounts of greenhouse gases and requires significant amounts of water.	Meat industry produces greenhouse gases and/or uses water - general
the production of greenhouse gases and the high consumption of water for animal husbandry .	Meat industry produces greenhouse gases and/or uses water - general
production of meat creates nearly one-fifth of the total greenhouse gases in the world.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it is responsible for one-fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of the large amount of resources used to raise livestock and transport meat.	Because as preposition
raising animals and transporting meat creates some of the earth’s greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
the U.S. is using almost half of the water in the U.S. to raise the animals.	Meat industry produces greenhouse gases and/or uses water - specific numbers
creating almost one-fifth of the earth’s greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the logistics of the meat industry produce large amounts of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it contributes to greenhouse gases in the environment.	Meat industry produces greenhouse gases and/or uses water - general
of the amounts of greenhouse gases that are produced.	Because as preposition
raising animals and the transportation of the meat creates one-fifth of the earth's greenhouse emissions.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising animals and transporting the meat creates more greenhouse gases than all transportation methods combined.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it can effect the population rate of the animals that we are eating, and could affect the food chain.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
it causes the earths's greenhouse gases with transportation.	Meat industry produces greenhouse gases and/or uses water - general
raising livestock is making even more green house gases.	Meat industry produces greenhouse gases and/or uses water - general
of greenhouse gas production and using too much water.	Because as preposition
the transportation of meat contributes to about one fifth of the earth's greenhouse gases, which is larger than the fraction of greenhouse gases that cars, trucks, trains and airplanes produce combined.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of all of the greenhouse gasses being emitted, and water used to raise livestock.	Because as preposition
it requires a large amount of water and because more vehicular transport is used for moving meat than anything else.	Meat industry produces greenhouse gases and/or uses water - general
creates almost one-fifth of the earth’s greenhouse gases.	Plagiarism
the meat industry produces a lot of pollution.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
one-fifth of the earth's greenhouse gases are produced raising animals and transporting meat.	Meat industry produces greenhouse gases and/or uses water - specific numbers
Greenhouse gases from transporting the meat	Meat industry produces greenhouse gases and/or uses water - general
they create around one-fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of all the greenhouse gases it produces.	Because as preposition
raising these animals and transporting meat creates almost one-fifth of the earth’s greenhouse gases.	Plagiarism
of the large amount of greenhosue gases that the transportation of animals is emitting.	Because as preposition
the meat industry created 1/5 of the world's greenhouse gases and uses 50% of American water usage	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising animals and transporting meat creates almost one-fifth of the earth’s greenhouse gases, which is more than the greenhouse gases produced by cars, trucks, trains, and airplanes combined	Plagiarism
of the amount of greenhouse gases that are produced in raising "meat" and transporting said meat to consumers.	Because as preposition
eating meat uses a lot of water.	Meat industry produces greenhouse gases and/or uses water - general
transporting the meat releases copious amounts of green house gases.	Meat industry produces greenhouse gases and/or uses water - general
raising animals and transporting meat creates twenty percent of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising and transporting animals/meat creates a huge amount of earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it takes a lot of resources to produce meat leaving less resources for other vegetation and people.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
they use up half of our water for livestock and through the transportation of meat, create one-fifth of the world's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
one-fifth of greenhouse gases comes from the transport of livestock and half of our water usage is to support the raising of livestock.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the cost of raising and transporting meat causes a huge amount of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
they use too much water and they increase harmful gases.	Meat industry produces greenhouse gases and/or uses water - general
of greenhouse gases produced by the animals and the water necessary to raise them	Because as preposition
it’s production causes a lot of greenhouse gasses and takes nearly half of the US water supply.	Meat industry produces greenhouse gases and/or uses water - general
raising meat produces 1/5 of the greenhouse gases on earth.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising the animals and transporting the meat harvested from them are responsible for one-fifth of the damaging greenhouse gases on earth.	Meat industry produces greenhouse gases and/or uses water - specific numbers
about one fifth of earth’s greenhouse gases are caused by animal raising and transportation and almost half the water consumed in the United States goes toward raising livestock.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising livestock uses up almost half of the earths water .	Meat industry produces greenhouse gases and/or uses water - specific numbers
it produces greenhouse gas.	Meat industry produces greenhouse gases and/or uses water - general
raising animals and transporting meat accounts for a large production amount of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
raising animals and transporting meat creates a lot of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
raising cattle and transporting them are increasing greenhouse gases more than any other means.	Meat industry produces greenhouse gases and/or uses water - general
of the greenhouse gasses the animals emit	Because as preposition
cultivating it is a major cause for greenhouse gas emissions	Meat industry produces greenhouse gases and/or uses water - general
it creates much greenhouse gas	Meat industry produces greenhouse gases and/or uses water - general
large amounts of water and fuel are used to raise and transport meat, as well as creating greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
raising animals and transporting for consumption accounts for almost 1/5 of the harmful greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the production of meat causes 1/5th of the world's greenhouse gases which is hurting the environment and changing the Earth's climate.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the production of meat products account for 1/5 of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it responsible for almost one-fifth of green house gases, and is responsible for almost half of the water used in the U.S.	Plagiarism
the transportation contributes to 1/5 of green house gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the meat industry creates a lot of greenhouse gas and uses a lot of water.	Meat industry produces greenhouse gases and/or uses water - general
the meat industry produces approximately one-fifth of the earth's greenhouse gases and in the U.S. utilizes nearly half of water resources.	Meat industry produces greenhouse gases and/or uses water - specific numbers
, they consume green house gases and consume too much water.	Meat industry produces greenhouse gases and/or uses water - general
RAISING ANIMALS CREATES 1/5 OF THE EARTHS GREENHOUSE GASES, WHICH IS MORE THAN CARS, TRAINS, AND AIRPLANES COMBINED.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of the greenhouse effects in raising, transporting, etc meat.	Meat industry produces greenhouse gases and/or uses water - general
the raising of livestock creates greenhouses gases and utilizes a large amount of water.	Meat industry produces greenhouse gases and/or uses water - general
the amount of water used in raising livestock, and the amount of greenhouse gases produced by cars, trucks, trains, and airplanes combined.	Meat industry produces greenhouse gases and/or uses water - general
raising animals and transporting meat contributes to about 1/5 of the greenhouse gases being spewed into the atmosphere.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of water consumption.	Because as preposition
it is causing greenhouse gas damage.	Meat industry produces greenhouse gases and/or uses water - general
raising animals and transporting meat is producing large amounts of greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - general
one fifth of the total greenhouse gases are created by raising and transporting livestock.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of the obesity rate in America.	Because as preposition
when land is used to raise animals precious water and soil are lost	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
it is contributing to global warming.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
raising animals creates greenhouse gases	Meat industry produces greenhouse gases and/or uses water - general
raising animals for meat is going to cause and even larger amount of greenhouse gases to be produced, and in turn destroy the ozone layer.	Meat industry produces greenhouse gases and/or uses water - general
we are using large amounts of water to raise the animals, and creating larger amounts of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
transporting meat creates 1/5 of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it takes a lot of greenhouse production.	Meat industry produces greenhouse gases and/or uses water - general
of the transportation of meat is creating harmful greenhouse gasses.	Because as preposition
of the greenhouse gases produced by raising and transporting cattle.	Because as preposition
the transportation and raising of animals contributes 1/5 of total greenhouse gas emissions.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the agricultural industry contributes to 1/5th of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates one fifth of the earth's greenhouse gases	Meat industry produces greenhouse gases and/or uses water - specific numbers
feeding animals and transporting meat products produces large amounts of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
transporting and raising animal create almost 1/5 of greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
Livestock creates greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it creates greenhouse gases at a tremendous rate, and uses way too much water for the livestock.	Meat industry produces greenhouse gases and/or uses water - general
almost half the water used in the US is related to growing meat.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it necessitates the use of large quantities of water and significantly contributes to pollution in the form of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
industrial farming causes an increase in greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
the 1/5 of green house gases produced is from meat producing industries.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising animals largely contributes to greenhouse gases and consumes great amounts of water.	Meat industry produces greenhouse gases and/or uses water - general
raising and moving meat creates large amounts of greenhouse gases on the Earth.	Meat industry produces greenhouse gases and/or uses water - general
the process of growing the animals and the transportation of the meat is contributing greatly to our greenhouse gases problem.	Meat industry produces greenhouse gases and/or uses water - general
the raising and transporting of animal and animal byproduct creates almost one-fifth of the earth's greenhouse gases	Plagiarism
the large amount of animals needed and the meat production creates greenhouse gases	Meat industry produces greenhouse gases and/or uses water - general
of various factors, such as transportation emissions.	Because as preposition
it contributes to 1/5 of the word's greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it produces more greenhouse gasses than other human activity.	Meat industry produces greenhouse gases and/or uses water - general
raising, transporting beef contributes 50% of the green hous gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising the animals and transporting them creates a large amount of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
almost half of the water used in the U.S are used for livestock and most of greenhouse gases come from raising animals and transporting meet.	Plagiarism
eating meat creates around 20% of the earth's greenhouse gasses and it takes a lot of fossil fuels to transport meat.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it creates one fifth of the world’s greenhouse gases and takes almost half of the water used in the U.S.	Plagiarism
the livestock industry and associated groups contribute almost one-fifth of the Earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
meat production produces one fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
the raising of beef products creates more greenhouse gases than the automobile industry.	Meat industry produces greenhouse gases and/or uses water - incorrect numbers or comparison
greenhouse gasses and obesity will be on the rise.	Meat industry produces greenhouse gases and/or uses water - general
raising and transporting them causes unwanted greenhouse gases, amounting to masses larger than what cars produce.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising animals and transporting meats is the cause of 1/5 of green house gasses	Meat industry produces greenhouse gases and/or uses water - specific numbers
it's producing a large amount of greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
it has a large carbon footprint, creating 1/5th of the worlds greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
a large amount or resource go into the production of meat and the emission of greenhouse gasses accounts for nearly one-fifth of the total on the planet.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising and transporting meat creates almost twenty per cent of the total greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it increases greenhouse gases and uses huge amounts of water.	Meat industry produces greenhouse gases and/or uses water - general
raising animals and transporting meat creates almost one-fifth of the earths greenhouse gasses	Plagiarism
it contributes to almost one-fifth of the earth’s greenhouse gases, during meat transportation.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of the pollution (greenhouse gases) created in transporting the animals and the water used for the animals.	Because as preposition
the raising of animals and transportation of meat creates greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
transporting and raising them are contributing to Earth's greenhouse gases and using up our water supply.	Meat industry produces greenhouse gases and/or uses water - general
there's more greenhouse gases produced by transportation.	Meat industry produces greenhouse gases and/or uses water - incorrect numbers or comparison
meat production creates one fifth of the worlds greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
of the gasses used to transport meat.	Because as preposition
raising animals and transporting meat creates one-fifth of the earth's greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising livestock and transporting them from the farm to your table creates almost one-fifth of the entire world's greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
they account for one-fifth of the earth's greenhouse gases, and half of the water used in the U.S. goes to raising livestock.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising animals and transporting meat creates almost a fifth of the earth's greenhouse gases and almost half of the water used in the U.S. goes to raising livestock.	Plagiarism
close to a fifth of all greenhouse gases are created from raising animals and moving meat to market.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising livestock and transport account for nearly one-fifth of the earth's greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising and transporting meat accounts for almost one-fifth of the greenhouse gasses on the planet.	Meat industry produces greenhouse gases and/or uses water - specific numbers
it has such a devastating effect on all aspects of our environment.	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
it produces excess greenhouse gases and uses almost half of the water in the US.	Meat industry produces greenhouse gases and/or uses water - general
raising livestock and exporting meats causes more greenhouse gases than all motor vehicles, planes, and trains combined.	Meat industry produces greenhouse gases and/or uses water - specific numbers
beef animals produce greenhouse gases	Meat industry produces greenhouse gases and/or uses water - general
of the amount of green house gasses emitted and water used in raising livestock.	Because as preposition
the production thereof uses too much water and produces too many greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
raising animals and transporting the meat causes a large amount of greenhouse gas.	Meat industry produces greenhouse gases and/or uses water - general
raising animals and transporting meat generate 1/5 of the world's greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
most of the available water is used for livestock.	Meat industry produces greenhouse gases and/or uses water - general
it requires a lot of environmental resources to produce meat and the footprint on the environment for produce meat is high	Meat industry harms environment/uses resources w/o mentioning greenhouse gases or water
raising an de transporting meat and animal products creates 20% of the planet's greenhouse gasses.	Meat industry produces greenhouse gases and/or uses water - specific numbers
raising and transporting animals create greenhouse gases.	Meat industry produces greenhouse gases and/or uses water - general
